outcome,feature_set,task,repeat,fold,feature,score_drop
delta_bvse,published_plus_profiles,regression,9,2,bvse_profile_weighted_mean_oxi_max,0.00772026435103812
delta_bvse,published_plus_profiles,regression,9,2,bvse_profile_weighted_mean_oxi_range,-0.004252358991079008
delta_bvse,published_plus_profiles,regression,9,2,bvse_profile_weighted_mean_oxi_s_min,0.006127449738299706
delta_bvse,published_plus_profiles,regression,9,2,bvse_profile_weighted_mean_oxi_s_max,0.0004345292541552137
delta_bvse,published_plus_profiles,regression,9,2,bvse_profile_weighted_mean_oxi_asymmetry,0.008413854521921449
delta_bvse,published_plus_profiles,regression,9,3,litraj_min_volume,-0.015526550090289915
delta_bvse,published_plus_profiles,regression,9,3,litraj_edge_length,-0.015513048869596258
delta_bvse,published_plus_profiles,regression,9,3,litraj_max_weighted_mean_oxidation,0.007342847054718105
delta_bvse,published_plus_profiles,regression,9,3,litraj_max_volume,0.015350361872316531
delta_bvse,published_plus_profiles,regression,9,3,litraj_min_mean_covalent_radius,-0.0025002313805844167
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_min,-0.02715758517827349
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_max,-0.014053153001703844
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_range,-0.060226087605595335
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_s_min,0.005051568112239169
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_s_max,-0.004651208732335599
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_volume_asymmetry,-0.020323312948564043
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_min,-0.0026946705141124294
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_max,-0.0035850921135722746
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_range,0.01609310551740628
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_s_min,-0.0029571229232048246
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_s_max,0.006950362548131972
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_effective_cn_asymmetry,-0.0007209994175059187
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_min,-0.0074530525989311425
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_max,0.003353303750190273
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_range,-0.05677520513911816
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_s_min,0.009946399143919482
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_s_max,-0.008271715134801294
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_mean_rc_asymmetry,-0.00684926648688311
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_min,0.04226699949154544
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_max,0.006747398006810457
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_range,-0.03309058161959766
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_s_min,0.003946038148891384
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_s_max,-0.0025071252131505517
delta_bvse,published_plus_profiles,regression,9,3,bvse_profile_weighted_mean_oxi_asymmetry,-0.011125260147728744
delta_bvse,published_plus_profiles,regression,9,4,litraj_min_volume,0.007249862750661862
delta_bvse,published_plus_profiles,regression,9,4,litraj_edge_length,-0.007093383418758981
delta_bvse,published_plus_profiles,regression,9,4,litraj_max_weighted_mean_oxidation,0.0014407007299839236
delta_bvse,published_plus_profiles,regression,9,4,litraj_max_volume,0.0005810270122705852
delta_bvse,published_plus_profiles,regression,9,4,litraj_min_mean_covalent_radius,0.0013519602297087374
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_min,0.004293155284059269
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_max,-0.02951113142464923
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_range,-0.014391387288182456
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_s_min,-0.0049678494499107995
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_s_max,0.0012885923942054234
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_volume_asymmetry,0.004458594349934231
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_min,-0.005792810503534973
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_max,0.006051745812367004
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_range,0.00823313965079242
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_s_min,0.0008515670747908377
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_s_max,-0.02289931105566745
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_effective_cn_asymmetry,0.006600634468487909
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_min,-0.0030172987197150114
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_max,0.002918026679665786
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_range,0.009312681887726493
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_s_min,-0.01395547222378335
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_s_max,-0.0036906928854893994
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_mean_rc_asymmetry,0.004308095433145365
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_min,0.012457082552740806
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_max,-0.024901636408253713
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_range,-0.03083845148142328
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_s_min,0.0025839561886797924
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_s_max,0.01342268227320842
delta_bvse,published_plus_profiles,regression,9,4,bvse_profile_weighted_mean_oxi_asymmetry,0.0031802195983865467
delta_bvse,published_plus_profiles,classification,0,0,litraj_min_volume,0.017241379310344862
delta_bvse,published_plus_profiles,classification,0,0,litraj_edge_length,0.0
delta_bvse,published_plus_profiles,classification,0,0,litraj_max_weighted_mean_oxidation,0.02216748768472898
delta_bvse,published_plus_profiles,classification,0,0,litraj_max_volume,-0.007389162561576401
delta_bvse,published_plus_profiles,classification,0,0,litraj_min_mean_covalent_radius,-0.0024630541871922818
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_min,0.01724137931034475
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_max,-0.017241379310344862
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_range,-0.0024630541871921707
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_s_min,-0.022167487684729204
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_s_max,-0.014778325123152691
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_volume_asymmetry,0.0418719211822659
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_min,0.00738916256157629
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_max,0.0024630541871920597
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_range,-0.029556650246305494
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_s_min,0.0
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_s_max,-0.019704433497537033
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_effective_cn_asymmetry,-0.014778325123152802
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_min,0.02955665024630527
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_max,0.0049261083743842304
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_range,-0.0049261083743842304
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_s_min,0.0049261083743842304
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_s_max,-0.009852216748768572
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_mean_rc_asymmetry,0.00985221674876835
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_min,-0.012315270935960632
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_max,0.064039408866995
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_range,-0.009852216748768572
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_s_min,-0.007389162561576401
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_s_max,-0.014778325123152691
delta_bvse,published_plus_profiles,classification,0,0,bvse_profile_weighted_mean_oxi_asymmetry,-0.036945812807881784
delta_bvse,published_plus_profiles,classification,0,1,litraj_min_volume,-0.016717325227963542
delta_bvse,published_plus_profiles,classification,0,1,litraj_edge_length,-0.02583586626139822
delta_bvse,published_plus_profiles,classification,0,1,litraj_max_weighted_mean_oxidation,-0.006079027355623157
delta_bvse,published_plus_profiles,classification,0,1,litraj_max_volume,-0.024316109422492405
delta_bvse,published_plus_profiles,classification,0,1,litraj_min_mean_covalent_radius,-0.01367781155015202
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_min,-0.0075987841945288626
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_max,-0.012158054711246202
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_range,-0.024316109422492405
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_s_min,-0.016717325227963542
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_s_max,0.0
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_volume_asymmetry,0.016717325227963487
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_min,-0.01671732522796343
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_max,-0.027355623100303927
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_range,-0.0075987841945288626
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_s_min,-0.003039513677811523
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_s_max,-0.019756838905775065
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_effective_cn_asymmetry,-0.01823708206686936
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_min,-0.006079027355623046
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_max,-0.001519756838905817
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_range,-0.006079027355623157
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_s_min,-0.033434650455927084
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_s_max,-0.02583586626139822
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_mean_rc_asymmetry,-0.02583586626139822
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_min,0.05015197568389057
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_max,0.01519756838905767
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_range,-0.042553191489361764
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_s_min,0.009118541033434624
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_s_max,-0.016717325227963542
delta_bvse,published_plus_profiles,classification,0,1,bvse_profile_weighted_mean_oxi_asymmetry,-0.0349544072948329
delta_bvse,published_plus_profiles,classification,0,2,litraj_min_volume,-0.0028571428571428914
delta_bvse,published_plus_profiles,classification,0,2,litraj_edge_length,0.011428571428571455
delta_bvse,published_plus_profiles,classification,0,2,litraj_max_weighted_mean_oxidation,-0.017142857142857126
delta_bvse,published_plus_profiles,classification,0,2,litraj_max_volume,-0.040000000000000036
delta_bvse,published_plus_profiles,classification,0,2,litraj_min_mean_covalent_radius,0.002857142857142836
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_min,-0.0028571428571428914
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_max,0.017142857142857126
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_range,0.014285714285714235
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_s_min,-0.0257142857142858
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_s_max,-0.01428571428571429
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_volume_asymmetry,0.011428571428571399
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_min,0.011428571428571399
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_max,0.008571428571428563
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_range,0.028571428571428525
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_s_min,-0.005714285714285783
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_s_max,-0.017142857142857182
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_effective_cn_asymmetry,-0.005714285714285727
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_min,0.019999999999999962
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_max,0.022857142857142854
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_range,-0.005714285714285783
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_s_min,0.005714285714285672
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_s_max,0.0028571428571428914
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_mean_rc_asymmetry,-0.02285714285714291
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_min,0.16857142857142854
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_max,0.12857142857142861
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_range,0.011428571428571399
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_s_min,0.011428571428571399
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_s_max,-0.011428571428571455
delta_bvse,published_plus_profiles,classification,0,2,bvse_profile_weighted_mean_oxi_asymmetry,-0.025714285714285745
delta_bvse,published_plus_profiles,classification,0,3,litraj_min_volume,0.003496503496503489
delta_bvse,published_plus_profiles,classification,0,3,litraj_edge_length,-0.006993006993006978
delta_bvse,published_plus_profiles,classification,0,3,litraj_max_weighted_mean_oxidation,-0.006993006993006978
delta_bvse,published_plus_profiles,classification,0,3,litraj_max_volume,-0.006993006993006978
delta_bvse,published_plus_profiles,classification,0,3,litraj_min_mean_covalent_radius,-0.02447552447552448
delta_bvse,published_plus_profiles,classification,0,3,bvse_profile_volume_min,0.0
delta_bvse,published_plus_profiles,classification,0,3,bvse_profile_volume_max,0.0
