outcome,feature_set,task,model,permutation,score
delta_pos,published_plus_profiles,classification,random_forest,669,0.39373061771854834
delta_pos,published_plus_profiles,classification,logistic,670,0.5324616545134524
delta_pos,published_plus_profiles,classification,random_forest,670,0.5767999329477831
delta_pos,published_plus_profiles,classification,logistic,671,0.5398793060095548
delta_pos,published_plus_profiles,classification,random_forest,671,0.5617173749057078
delta_pos,published_plus_profiles,classification,logistic,672,0.5176431145754756
delta_pos,published_plus_profiles,classification,random_forest,672,0.49787109211298297
delta_pos,published_plus_profiles,classification,logistic,673,0.43476657446986844
delta_pos,published_plus_profiles,classification,random_forest,673,0.47643114575475654
delta_pos,published_plus_profiles,classification,logistic,674,0.4550414885592155
delta_pos,published_plus_profiles,classification,random_forest,674,0.46043919202078626
delta_pos,published_plus_profiles,classification,logistic,675,0.539116587042159
delta_pos,published_plus_profiles,classification,random_forest,675,0.53789288408348
delta_pos,published_plus_profiles,classification,logistic,676,0.5142402145670941
delta_pos,published_plus_profiles,classification,random_forest,676,0.48690386388399964
delta_pos,published_plus_profiles,classification,logistic,677,0.5123711340206186
delta_pos,published_plus_profiles,classification,random_forest,677,0.44285055737155304
delta_pos,published_plus_profiles,classification,logistic,678,0.437473807727768
delta_pos,published_plus_profiles,classification,random_forest,678,0.41725337356466347
delta_pos,published_plus_profiles,classification,logistic,679,0.447975861201911
delta_pos,published_plus_profiles,classification,random_forest,679,0.45940407342217754
delta_pos,published_plus_profiles,classification,logistic,680,0.4970999916184729
delta_pos,published_plus_profiles,classification,random_forest,680,0.4588718464504232
delta_pos,published_plus_profiles,classification,logistic,681,0.5236526695163859
delta_pos,published_plus_profiles,classification,random_forest,681,0.5210124884754002
delta_pos,published_plus_profiles,classification,logistic,682,0.556105942502724
delta_pos,published_plus_profiles,classification,random_forest,682,0.523552091191015
delta_pos,published_plus_profiles,classification,logistic,683,0.5155728773782584
delta_pos,published_plus_profiles,classification,random_forest,683,0.4522420585030592
delta_pos,published_plus_profiles,classification,logistic,684,0.5212639342888276
delta_pos,published_plus_profiles,classification,random_forest,684,0.517483865560305
delta_pos,published_plus_profiles,classification,logistic,685,0.424633308188752
delta_pos,published_plus_profiles,classification,random_forest,685,0.48988768753666917
delta_pos,published_plus_profiles,classification,logistic,686,0.507744531053558
delta_pos,published_plus_profiles,classification,random_forest,686,0.49735143743190013
delta_pos,published_plus_profiles,classification,logistic,687,0.5184980303411282
delta_pos,published_plus_profiles,classification,random_forest,687,0.46465090939569187
delta_pos,published_plus_profiles,classification,logistic,688,0.5107534992875702
delta_pos,published_plus_profiles,classification,random_forest,688,0.4972005699438438
delta_pos,published_plus_profiles,classification,logistic,689,0.4361243818623753
delta_pos,published_plus_profiles,classification,random_forest,689,0.45093454027323787
delta_pos,published_plus_profiles,classification,logistic,690,0.46168803956080806
delta_pos,published_plus_profiles,classification,random_forest,690,0.4794694493336686
delta_pos,published_plus_profiles,classification,logistic,691,0.5030844019780405
delta_pos,published_plus_profiles,classification,random_forest,691,0.45797502304919957
delta_pos,published_plus_profiles,classification,logistic,692,0.5100326879557456
delta_pos,published_plus_profiles,classification,random_forest,692,0.48892381191853146
delta_pos,published_plus_profiles,classification,logistic,693,0.5557622998910401
delta_pos,published_plus_profiles,classification,random_forest,693,0.5307979213812757
delta_pos,published_plus_profiles,classification,logistic,694,0.45718715950046096
delta_pos,published_plus_profiles,classification,random_forest,694,0.4559257396697679
delta_pos,published_plus_profiles,classification,logistic,695,0.507853490906043
delta_pos,published_plus_profiles,classification,random_forest,695,0.43593160673874787
delta_pos,published_plus_profiles,classification,logistic,696,0.4396781493588132
delta_pos,published_plus_profiles,classification,random_forest,696,0.454153046685106
delta_pos,published_plus_profiles,classification,logistic,697,0.4884334925823485
delta_pos,published_plus_profiles,classification,random_forest,697,0.5362123878970748
delta_pos,published_plus_profiles,classification,logistic,698,0.45477327969155973
delta_pos,published_plus_profiles,classification,random_forest,698,0.4870086329729276
delta_pos,published_plus_profiles,classification,logistic,699,0.476204844522672
delta_pos,published_plus_profiles,classification,random_forest,699,0.46187662392087836
delta_pos,published_plus_profiles,classification,logistic,700,0.4897493923392842
delta_pos,published_plus_profiles,classification,random_forest,700,0.5022127231581595
delta_pos,published_plus_profiles,classification,logistic,701,0.37526611348587713
delta_pos,published_plus_profiles,classification,random_forest,701,0.3674503394518481
delta_pos,published_plus_profiles,classification,logistic,702,0.5566004526024642
delta_pos,published_plus_profiles,classification,random_forest,702,0.5339200402313301
delta_pos,published_plus_profiles,classification,logistic,703,0.5521582432319169
delta_pos,published_plus_profiles,classification,random_forest,703,0.5338865141228732
delta_pos,published_plus_profiles,classification,logistic,704,0.4943759953063448
delta_pos,published_plus_profiles,classification,random_forest,704,0.5271268125052385
delta_pos,published_plus_profiles,classification,logistic,705,0.5028748638001843
delta_pos,published_plus_profiles,classification,random_forest,705,0.4422093705473137
delta_pos,published_plus_profiles,classification,logistic,706,0.5237700108959852
delta_pos,published_plus_profiles,classification,random_forest,706,0.5053599865895566
delta_pos,published_plus_profiles,classification,logistic,707,0.4339116587042159
delta_pos,published_plus_profiles,classification,random_forest,707,0.4147514877210628
delta_pos,published_plus_profiles,classification,logistic,708,0.5121029251529629
delta_pos,published_plus_profiles,classification,random_forest,708,0.5308859274159752
delta_pos,published_plus_profiles,classification,logistic,709,0.5125639091442461
delta_pos,published_plus_profiles,classification,random_forest,709,0.5106948285977705
delta_pos,published_plus_profiles,classification,logistic,710,0.43723074344145507
delta_pos,published_plus_profiles,classification,random_forest,710,0.5460103930936216
delta_pos,published_plus_profiles,classification,logistic,711,0.5461067806554354
delta_pos,published_plus_profiles,classification,random_forest,711,0.4933576397619646
delta_pos,published_plus_profiles,classification,logistic,712,0.54710418238203
delta_pos,published_plus_profiles,classification,random_forest,712,0.4844899840750984
delta_pos,published_plus_profiles,classification,logistic,713,0.5074595591316737
delta_pos,published_plus_profiles,classification,random_forest,713,0.48763305674293866
delta_pos,published_plus_profiles,classification,logistic,714,0.49336183052552174
delta_pos,published_plus_profiles,classification,random_forest,714,0.5386053138881904
delta_pos,published_plus_profiles,classification,logistic,715,0.47643114575475654
delta_pos,published_plus_profiles,classification,random_forest,715,0.4980638672366105
delta_pos,published_plus_profiles,classification,logistic,716,0.4283211801190177
delta_pos,published_plus_profiles,classification,random_forest,716,0.42005280362081965
delta_pos,published_plus_profiles,classification,logistic,717,0.6138462827927248
delta_pos,published_plus_profiles,classification,random_forest,717,0.6324029838236526
delta_pos,published_plus_profiles,classification,logistic,718,0.38988349677311207
delta_pos,published_plus_profiles,classification,random_forest,718,0.40881736652418066
delta_pos,published_plus_profiles,classification,logistic,719,0.5144246081636074
delta_pos,published_plus_profiles,classification,random_forest,719,0.5455368368116671
delta_pos,published_plus_profiles,classification,logistic,720,0.45854496689296803
delta_pos,published_plus_profiles,classification,random_forest,720,0.478576816696002
delta_pos,published_plus_profiles,classification,logistic,721,0.5059005950884251
delta_pos,published_plus_profiles,classification,random_forest,721,0.5445603889028582
delta_pos,published_plus_profiles,classification,logistic,722,0.5183471628530717
delta_pos,published_plus_profiles,classification,random_forest,722,0.5390788701701449
delta_pos,published_plus_profiles,classification,logistic,723,0.45333165702791056
delta_pos,published_plus_profiles,classification,random_forest,723,0.4991702288156902
delta_pos,published_plus_profiles,classification,logistic,724,0.49007627189673963
delta_pos,published_plus_profiles,classification,random_forest,724,0.5043081049367195
delta_pos,published_plus_profiles,classification,logistic,725,0.5032855586287821
delta_pos,published_plus_profiles,classification,random_forest,725,0.554643366021289
delta_pos,published_plus_profiles,classification,logistic,726,0.5051714022294862
delta_pos,published_plus_profiles,classification,random_forest,726,0.5152837146928171
delta_pos,published_plus_profiles,classification,logistic,727,0.5034196630626101
delta_pos,published_plus_profiles,classification,random_forest,727,0.5185147933953566
delta_pos,published_plus_profiles,classification,logistic,728,0.5284049953901601
delta_pos,published_plus_profiles,classification,random_forest,728,0.5200569943843767
delta_pos,published_plus_profiles,classification,logistic,729,0.5609588467018691
delta_pos,published_plus_profiles,classification,random_forest,729,0.5476489816444556
